"CustomerId","CustomerName","CustomerEmail","CustomerPhone","CustomerAddress","CountryId"
"12739","Customer 12739","user12739@example.com","081-12739","Address 12739, United Arab Emirates",27
"12740","Customer 12740","user12740@example.com","081-12740","Address 12740, France",19
"12741","Customer 12741","user12741@example.com","081-12741","Address 12741, USA",20
"12742","Customer 12742","user12742@example.com","081-12742","Address 12742, United Arab Emirates",27
"12743","Customer 12743","user12743@example.com","081-12743","Address 12743, Unspecified",6
"12744","Customer 12744","user12744@example.com","081-12744","Address 12744, Singapore",28
"12745","Customer 12745","user12745@example.com","081-12745","Address 12745, EIRE",29
"12746","Customer 12746","user12746@example.com","081-12746","Address 12746, United Kingdom",1
"12747","Customer 12747","user12747@example.com","081-12747","Address 12747, United Kingdom",1
"12748","Customer 12748","user12748@example.com","081-12748","Address 12748, United Kingdom",1
"12749","Customer 12749","user12749@example.com","081-12749","Address 12749, United Kingdom",1
"12750","Customer 12750","user12750@example.com","081-12750","Address 12750, Poland",26
"12751","Customer 12751","user12751@example.com","081-12751","Address 12751, Brazil",30
"12752","Customer 12752","user12752@example.com","081-12752","Address 12752, Norway",5
"12753","Customer 12753","user12753@example.com","081-12753","Address 12753, Japan",31
"12754","Customer 12754","user12754@example.com","081-12754","Address 12754, Japan",31
"12755","Customer 12755","user12755@example.com","081-12755","Address 12755, Japan",31
"12756","Customer 12756","user12756@example.com","081-12756","Address 12756, Japan",31
"12757","Customer 12757","user12757@example.com","081-12757","Address 12757, Portugal",9
"12758","Customer 12758","user12758@example.com","081-12758","Address 12758, Portugal",9
"12759","Customer 12759","user12759@example.com","081-12759","Address 12759, Netherlands",15
"12760","Customer 12760","user12760@example.com","081-12760","Address 12760, Netherlands",15
"12761","Customer 12761","user12761@example.com","081-12761","Address 12761, Netherlands",15
"12762","Customer 12762","user12762@example.com","081-12762","Address 12762, Portugal",9
"12763","Customer 12763","user12763@example.com","081-12763","Address 12763, Japan",31
"12764","Customer 12764","user12764@example.com","081-12764","Address 12764, Lebanon",32
"12765","Customer 12765","user12765@example.com","081-12765","Address 12765, Netherlands",15
"12766","Customer 12766","user12766@example.com","081-12766","Address 12766, Portugal",9
"12767","Customer 12767","user12767@example.com","081-12767","Address 12767, Korea",33
"12768","Customer 12768","user12768@example.com","081-12768","Address 12768, Korea",33
"12769","Customer 12769","user12769@example.com","081-12769","Address 12769, Brazil",30
"12770","Customer 12770","user12770@example.com","081-12770","Address 12770, Japan",31
"12771","Customer 12771","user12771@example.com","081-12771","Address 12771, Portugal",9
"12772","Customer 12772","user12772@example.com","081-12772","Address 12772, Portugal",9
"12773","Customer 12773","user12773@example.com","081-12773","Address 12773, Portugal",9
"12774","Customer 12774","user12774@example.com","081-12774","Address 12774, Netherlands",15
"12775","Customer 12775","user12775@example.com","081-12775","Address 12775, Netherlands",15
"12776","Customer 12776","user12776@example.com","081-12776","Address 12776, Portugal",9
"12777","Customer 12777","user12777@example.com","081-12777","Address 12777, United Kingdom",1
"12778","Customer 12778","user12778@example.com","081-12778","Address 12778, Netherlands",15
"12779","Customer 12779","user12779@example.com","081-12779","Address 12779, Poland",26
"12780","Customer 12780","user12780@example.com","081-12780","Address 12780, Netherlands",15
"12781","Customer 12781","user12781@example.com","081-12781","Address 12781, Czech Republic",34
"12782","Customer 12782","user12782@example.com","081-12782","Address 12782, Portugal",9
"12783","Customer 12783","user12783@example.com","081-12783","Address 12783, Portugal",9
"12784","Customer 12784","user12784@example.com","081-12784","Address 12784, Portugal",9
"12785","Customer 12785","user12785@example.com","081-12785","Address 12785, Portugal",9
"12786","Customer 12786","user12786@example.com","081-12786","Address 12786, Netherlands",15
"12787","Customer 12787","user12787@example.com","081-12787","Address 12787, Netherlands",15
"12788","Customer 12788","user12788@example.com","081-12788","Address 12788, Netherlands",15
"12789","Customer 12789","user12789@example.com","081-12789","Address 12789, Netherlands",15
"12790","Customer 12790","user12790@example.com","081-12790","Address 12790, Netherlands",15
"12791","Customer 12791","user12791@example.com","081-12791","Address 12791, Netherlands",15
"12792","Customer 12792","user12792@example.com","081-12792","Address 12792, Portugal",9
"12793","Customer 12793","user12793@example.com","081-12793","Address 12793, Portugal",9
"12794","Customer 12794","user12794@example.com","081-12794","Address 12794, Portugal",9
"12795","Customer 12795","user12795@example.com","081-12795","Address 12795, Portugal",9
"12796","Customer 12796","user12796@example.com","081-12796","Address 12796, Netherlands",15
"12797","Customer 12797","user12797@example.com","081-12797","Address 12797, Portugal",9
"12798","Customer 12798","user12798@example.com","081-12798","Address 12798, Japan",31
"12799","Customer 12799","user12799@example.com","081-12799","Address 12799, Japan",31
"12800","Customer 12800","user12800@example.com","081-12800","Address 12800, Portugal",9
"12801","Customer 12801","user12801@example.com","081-12801","Address 12801, Sweden",22
"12802","Customer 12802","user12802@example.com","081-12802","Address 12802, Netherlands",15
"12803","Customer 12803","user12803@example.com","081-12803","Address 12803, Netherlands",15
"12804","Customer 12804","user12804@example.com","081-12804","Address 12804, Netherlands",15
"12805","Customer 12805","user12805@example.com","081-12805","Address 12805, Netherlands",15
"12806","Customer 12806","user12806@example.com","081-12806","Address 12806, Netherlands",15
"12807","Customer 12807","user12807@example.com","081-12807","Address 12807, Sweden",22
"12808","Customer 12808","user12808@example.com","081-12808","Address 12808, Portugal",9
"12809","Customer 12809","user12809@example.com","081-12809","Address 12809, Portugal",9
"12810","Customer 12810","user12810@example.com","081-12810","Address 12810, Japan",31
"12811","Customer 12811","user12811@example.com","081-12811","Address 12811, Portugal",9
"12812","Customer 12812","user12812@example.com","081-12812","Address 12812, Japan",31
"12813","Customer 12813","user12813@example.com","081-12813","Address 12813, Netherlands",15
"12814","Customer 12814","user12814@example.com","081-12814","Address 12814, Poland",26
"12815","Customer 12815","user12815@example.com","081-12815","Address 12815, Poland",26
"12816","Customer 12816","user12816@example.com","081-12816","Address 12816, Poland",26
"12817","Customer 12817","user12817@example.com","081-12817","Address 12817, Austria",11
"12818","Customer 12818","user12818@example.com","081-12818","Address 12818, Austria",11
"12819","Customer 12819","user12819@example.com","081-12819","Address 12819, United Kingdom",1
"12820","Customer 12820","user12820@example.com","081-12820","Address 12820, United Kingdom",1
"12821","Customer 12821","user12821@example.com","081-12821","Address 12821, United Kingdom",1
"12822","Customer 12822","user12822@example.com","081-12822","Address 12822, United Kingdom",1
"12823","Customer 12823","user12823@example.com","081-12823","Address 12823, United Kingdom",1
"12824","Customer 12824","user12824@example.com","081-12824","Address 12824, United Kingdom",1
"12825","Customer 12825","user12825@example.com","081-12825","Address 12825, United Kingdom",1
"12826","Customer 12826","user12826@example.com","081-12826","Address 12826, United Kingdom",1
"12827","Customer 12827","user12827@example.com","081-12827","Address 12827, United Kingdom",1
"12828","Customer 12828","user12828@example.com","081-12828","Address 12828, United Kingdom",1
"12829","Customer 12829","user12829@example.com","081-12829","Address 12829, United Kingdom",1
"12830","Customer 12830","user12830@example.com","081-12830","Address 12830, United Kingdom",1
"12831","Customer 12831","user12831@example.com","081-12831","Address 12831, United Kingdom",1
"12832","Customer 12832","user12832@example.com","081-12832","Address 12832, United Kingdom",1
"12833","Customer 12833","user12833@example.com","081-12833","Address 12833, United Kingdom",1
"12834","Customer 12834","user12834@example.com","081-12834","Address 12834, United Kingdom",1
"12835","Customer 12835","user12835@example.com","081-12835","Address 12835, United Kingdom",1
"12836","Customer 12836","user12836@example.com","081-12836","Address 12836, United Kingdom",1
"12837","Customer 12837","user12837@example.com","081-12837","Address 12837, United Kingdom",1
"12838","Customer 12838","user12838@example.com","081-12838","Address 12838, United Kingdom",1
"12839","Customer 12839","user12839@example.com","081-12839","Address 12839, United Kingdom",1
"12840","Customer 12840","user12840@example.com","081-12840","Address 12840, United Kingdom",1
"12841","Customer 12841","user12841@example.com","081-12841","Address 12841, United Kingdom",1
"12842","Customer 12842","user12842@example.com","081-12842","Address 12842, United Kingdom",1
"12843","Customer 12843","user12843@example.com","081-12843","Address 12843, United Kingdom",1
"12844","Customer 12844","user12844@example.com","081-12844","Address 12844, United Kingdom",1
"12845","Customer 12845","user12845@example.com","081-12845","Address 12845, United Kingdom",1
"12846","Customer 12846","user12846@example.com","081-12846","Address 12846, United Kingdom",1
"12847","Customer 12847","user12847@example.com","081-12847","Address 12847, United Kingdom",1
"12848","Customer 12848","user12848@example.com","081-12848","Address 12848, United Kingdom",1
"12849","Customer 12849","user12849@example.com","081-12849","Address 12849, United Kingdom",1
"12850","Customer 12850","user12850@example.com","081-12850","Address 12850, United Kingdom",1
"12851","Customer 12851","user12851@example.com","081-12851","Address 12851, United Kingdom",1
"12852","Customer 12852","user12852@example.com","081-12852","Address 12852, United Kingdom",1
"12853","Customer 12853","user12853@example.com","081-12853","Address 12853, United Kingdom",1
"12854","Customer 12854","user12854@example.com","081-12854","Address 12854, United Kingdom",1
